3;supply_node;235;11.800000;105;-1.570000;0
3;supply_node;226;12.100000;100;-1.570000;0
3;arms_factory;209;11.900000;115;-1.570000;0
3;arms_factory;214;14.800000;125;-1.570000;0
3;arms_factory;231;12.500000;126;-1.570000;0
3;arms_factory;209;11.800000;114;-1.570000;0
3;arms_factory;206;12.600000;113;-1.570000;0
3;arms_factory;229;12.400000;100;-1.570000;0
3;industrial_complex;240;13.500000;95;-1.570000;0
3;industrial_complex;236;11.200000;111;-1.570000;0
3;industrial_complex;242;11.700000;121;-1.570000;0
3;industrial_complex;241;13.300000;99;-1.570000;0
3;industrial_complex;202;12.600000;105;-1.570000;0
3;industrial_complex;220;11.900000;97;-1.570000;0
3;air_base;240;11.900000;122;-1.570000;0
3;bunker;236;12.000000;121;-1.570000;0
3;bunker;223;13.200000;124;-1.570000;0
3;anti_air_building;246;14.500000;105;-1.570000;0
3;anti_air_building;204;12.500000;105;-1.570000;0
3;anti_air_building;210;10.800000;101;-1.570000;0
3;synthetic_refinery;225;13.200000;127;-1.570000;0
3;nuclear_reactor_spawn;201;13.100000;108;-1.570000;0
3;rocket_site_spawn;219;11.400000;98;-1.570000;0
3;radar_station;211;12.000000;109;-1.570000;0
3;fuel_silo;208;11.000000;99;-1.570000;0
3;stronghold_network;244;12.300000;110;-1.570000;0
3;special_project_facility_spawn;201;16.600000;103;-1.570000;0
3;special_project_facility_spawn;243;11.400000;113;-1.570000;0
4;supply_node;733;11.400000;370;-1.570000;0
4;supply_node;727;15.200000;406;-1.570000;0
4;supply_node;737;11.600000;404;-1.570000;0
4;arms_factory;755;14.100000;386;-1.570000;0
4;arms_factory;725;12.300000;400;-1.570000;0
4;arms_factory;745;11.400000;402;-1.570000;0
4;arms_factory;732;11.000000;395;-1.570000;0
4;arms_factory;729;11.200000;382;-1.570000;0
4;arms_factory;730;12.900000;406;-1.570000;0
4;industrial_complex;745;11.300000;403;-1.570000;0
4;industrial_complex;761;15.000000;375;-1.570000;0
4;industrial_complex;729;11.100000;380;-1.570000;0
4;industrial_complex;745;12.000000;375;-1.570000;0
4;industrial_complex;763;14.600000;371;-1.570000;0
4;industrial_complex;747;12.800000;370;-1.570000;0
4;air_base;721;13.700000;402;-1.570000;0
4;bunker;730;10.900000;374;-1.570000;0
4;bunker;724;11.700000;386;-1.570000;0
4;bunker;729;11.600000;387;-1.570000;0
4;anti_air_building;731;11.300000;400;-1.570000;0
4;anti_air_building;718;11.100000;378;-1.570000;0
4;anti_air_building;731;12.400000;405;-1.570000;0
4;synthetic_refinery;758;13.100000;375;-1.570000;0
4;nuclear_reactor_spawn;716;11.500000;378;-1.570000;0
4;rocket_site_spawn;740;11.900000;394;-1.570000;0
4;radar_station;732;11.200000;390;-1.570000;0
4;fuel_silo;754;14.100000;385;-1.570000;0
4;stronghold_network;741;11.000000;399;-1.570000;0
4;special_project_facility_spawn;719;10.700000;376;-1.570000;0
4;special_project_facility_spawn;735;11.400000;399;-1.570000;0
4;special_project_facility_spawn;733;11.100000;375;-1.570000;0
5;supply_node;322;12.900000;270;-1.570000;0
5;supply_node;307;10.900000;270;-1.570000;0
5;supply_node;336;13.800000;265;-1.570000;0
5;arms_factory;315;12.400000;266;-1.570000;0
5;arms_factory;292;12.000000;257;-1.570000;0
5;arms_factory;346;12.900000;257;-1.570000;0
5;arms_factory;321;12.700000;256;-1.570000;0
5;arms_factory;322;13.800000;249;-1.570000;0
5;arms_factory;297;12.600000;258;-1.570000;0
5;industrial_complex;323;14.200000;270;-1.570000;0
5;industrial_complex;299;12.900000;258;-1.570000;0
5;industrial_complex;318;12.200000;260;-1.570000;0
5;industrial_complex;330;13.500000;253;-1.570000;0
5;industrial_complex;335;13.200000;263;-1.570000;0
5;industrial_complex;344;13.000000;259;-1.570000;0
5;air_base;298;12.000000;261;-1.570000;0
5;bunker;335;13.200000;263;-1.570000;0
5;bunker;333;11.900000;258;-1.570000;0
5;bunker;277;11.600000;271;-1.570000;0
5;anti_air_building;318;11.900000;253;-1.570000;0
5;anti_air_building;336;13.600000;253;-1.570000;0
5;anti_air_building;291;11.900000;264;-1.570000;0
5;synthetic_refinery;281;11.900000;260;-1.570000;0
5;nuclear_reactor_spawn;286;12.000000;259;-1.570000;0
5;rocket_site_spawn;285;12.100000;258;-1.570000;0
5;radar_station;316;12.400000;261;-1.570000;0
5;fuel_silo;331;14.100000;253;-1.570000;0
5;stronghold_network;330;14.700000;252;-1.570000;0
5;special_project_facility_spawn;345;13.100000;259;-1.570000;0
5;special_project_facility_spawn;279;11.800000;270;-1.570000;0
5;special_project_facility_spawn;290;11.900000;258;-1.570000;0
6;supply_node;539;10.100000;500;-1.570000;0
6;supply_node;611;9.600000;500;-1.570000;0
6;supply_node;606;9.700000;500;-1.570000;0
6;supply_node;510;9.700000;500;-1.570000;0
6;supply_node;589;9.700000;500;-1.570000;0
6;arms_factory;501;9.600000;497;-1.570000;0
6;arms_factory;516;10.500000;489;-1.570000;0
6;arms_factory;495;11.700000;465;-1.570000;0
6;arms_factory;506;10.900000;454;-1.570000;0
6;arms_factory;485;11.900000;465;-1.570000;0
6;arms_factory;541;10.300000;492;-1.570000;0
6;industrial_complex;532;10.500000;485;-1.570000;0
6;industrial_complex;514;10.500000;476;-1.570000;0
6;industrial_complex;485;10.500000;481;-1.570000;0
6;industrial_complex;602;10.100000;491;-1.570000;0
6;industrial_complex;512;10.800000;467;-1.570000;0
6;industrial_complex;503;11.100000;456;-1.570000;0
6;air_base;610;10.600000;473;-1.570000;0
6;bunker;571;10.900000;486;-1.570000;0
6;bunker;483;11.500000;453;-1.570000;0
6;bunker;514;10.300000;484;-1.570000;0
6;bunker;481;11.500000;470;-1.570000;0
6;bunker;482;10.900000;478;-1.570000;0
6;coastal_bunker;570;9.600000;500;-1.570000;0
6;coastal_bunker;511;9.700000;500;-1.570000;0
6;coastal_bunker;613;9.600000;500;-1.570000;0
6;dockyard;615;9.600000;500;-1.570000;0
6;naval_base_spawn;568;9.600000;500;-1.570000;675
6;naval_base_spawn;510;9.700000;500;-1.570000;807
6;naval_base_spawn;592;9.700000;500;-1.570000;676
6;anti_air_building;526;10.200000;493;-1.570000;0
6;anti_air_building;559;11.600000;482;-1.570000;0
6;anti_air_building;511;9.700000;500;-1.570000;0
6;synthetic_refinery;508;11.400000;457;-1.570000;0
6;nuclear_reactor_spawn;568;9.700000;499;-1.570000;0
6;rocket_site_spawn;493;11.300000;449;-1.570000;0
6;radar_station;577;9.900000;492;-1.570000;0
6;fuel_silo;500;11.200000;472;-1.570000;0
6;floating_harbor;588;9.700000;500;-1.570000;0
6;stronghold_network;506;9.700000;498;-1.570000;0
6;special_project_facility_spawn;551;10.300000;496;-1.570000;0
6;special_project_facility_spawn;604;10.600000;479;-1.570000;0
6;special_project_facility_spawn;524;10.400000;495;-1.570000;0
6;special_project_facility_spawn;504;9.600000;498;-1.570000;0
6;special_project_facility_spawn;600;10.400000;482;-1.570000;0
7;supply_node;180;11.600000;367;-1.570000;0
7;supply_node;190;12.200000;383;-1.570000;0
7;supply_node;206;12.100000;384;-1.570000;0
7;supply_node;184;11.200000;373;-1.570000;0
7;arms_factory;168;12.900000;372;-1.570000;0
7;arms_factory;209;12.000000;362;-1.570000;0
7;arms_factory;186;11.500000;374;-1.570000;0
7;arms_factory;194;11.500000;393;-1.570000;0
7;arms_factory;195;12.800000;361;-1.570000;0
7;arms_factory;188;11.400000;363;-1.570000;0
7;industrial_complex;192;12.500000;379;-1.570000;0
7;industrial_complex;180;11.300000;383;-1.570000;0
7;industrial_complex;207;11.700000;362;-1.570000;0
7;industrial_complex;190;12.000000;361;-1.570000;0
7;industrial_complex;182;11.500000;356;-1.570000;0
7;industrial_complex;195;11.600000;365;-1.570000;0
7;air_base;176;11.600000;357;-1.570000;0
7;bunker;195;12.600000;355;-1.570000;0
7;bunker;184;12.000000;388;-1.570000;0
7;bunker;195;11.200000;396;-1.570000;0
7;bunker;192;11.500000;363;-1.570000;0
7;anti_air_building;198;12.600000;409;-1.570000;0
7;anti_air_building;213;11.900000;367;-1.570000;0
7;anti_air_building;198;11.500000;392;-1.570000;0
7;synthetic_refinery;180;12.000000;365;-1.570000;0
7;nuclear_reactor_spawn;175;12.100000;356;-1.570000;0
7;rocket_site_spawn;171;10.800000;384;-1.570000;0
7;radar_station;172;11.700000;363;-1.570000;0
7;fuel_silo;188;12.200000;356;-1.570000;0
7;stronghold_network;197;12.300000;404;-1.570000;0
7;special_project_facility_spawn;176;11.300000;378;-1.570000;0
7;special_project_facility_spawn;189;11.000000;368;-1.570000;0
7;special_project_facility_spawn;200;11.600000;375;-1.570000;0
7;special_project_facility_spawn;210;11.900000;371;-1.570000;0
8;supply_node;893;9.800000;131;-1.570000;0
8;supply_node;893;9.600000;149;-1.570000;0
8;arms_factory;881;10.200000;160;-1.570000;0
8;arms_factory;887;10.100000;159;-1.570000;0
8;arms_factory;890;10.000000;143;-1.570000;0
8;arms_factory;844;13.000000;145;-1.570000;0
8;arms_factory;857;11.100000;147;-1.570000;0
8;arms_factory;884;10.000000;156;-1.570000;0
8;industrial_complex;880;11.300000;138;-1.570000;0
8;industrial_complex;868;11.300000;164;-1.570000;0
8;industrial_complex;850;11.500000;161;-1.570000;0
8;industrial_complex;849;11.500000;159;-1.570000;0
8;industrial_complex;892;10.000000;166;-1.570000;0
8;industrial_complex;853;12.600000;155;-1.570000;0
8;air_base;849;11.500000;152;-1.570000;0
8;bunker;874;10.500000;147;-1.570000;0
8;bunker;887;10.000000;157;-1.570000;0
8;coastal_bunker;893;9.800000;164;-1.570000;0
8;dockyard;893;9.700000;162;-1.570000;0
8;naval_base_spawn;893;9.700000;132;-1.570000;684
8;anti_air_building;883;10.600000;144;-1.570000;0
8;anti_air_building;861;10.900000;145;-1.570000;0
8;anti_air_building;888;10.100000;160;-1.570000;0
8;synthetic_refinery;885;10.300000;144;-1.570000;0
8;nuclear_reactor_spawn;865;11.200000;137;-1.570000;0
8;rocket_site_spawn;891;9.900000;152;-1.570000;0
8;radar_station;865;10.500000;146;-1.570000;0
8;fuel_silo;882;10.100000;161;-1.570000;0
8;floating_harbor;893;9.700000;134;-1.570000;0
8;stronghold_network;885;10.300000;148;-1.570000;0
8;special_project_facility_spawn;848;11.100000;162;-1.570000;0
8;special_project_facility_spawn;878;11.000000;136;-1.570000;0
9;supply_node;327;9.700000;500;-1.570000;0
9;supply_node;351;9.700000;500;-1.570000;0
9;supply_node;298;9.600000;500;-1.570000;0
9;supply_node;354;9.800000;500;-1.570000;0
9;arms_factory;309;10.200000;481;-1.570000;0
9;arms_factory;292;10.100000;493;-1.570000;0
9;arms_factory;335;9.800000;500;-1.570000;0
9;arms_factory;331;10.700000;496;-1.570000;0
9;arms_factory;308;10.000000;484;-1.570000;0
9;arms_factory;333;11.000000;486;-1.570000;0
9;industrial_complex;353;11.300000;488;-1.570000;0
9;industrial_complex;335;10.000000;498;-1.570000;0
9;industrial_complex;348;11.800000;475;-1.570000;0
9;industrial_complex;324;11.400000;493;-1.570000;0
9;industrial_complex;340;10.800000;484;-1.570000;0
9;industrial_complex;328;11.200000;484;-1.570000;0
9;air_base;323;10.700000;475;-1.570000;0
9;bunker;352;11.000000;489;-1.570000;0
9;bunker;329;9.900000;499;-1.570000;0
9;bunker;307;9.900000;492;-1.570000;0
9;bunker;351;10.400000;494;-1.570000;0
9;coastal_bunker;292;9.600000;500;-1.570000;0
9;coastal_bunker;326;9.700000;500;-1.570000;0
9;coastal_bunker;357;9.800000;500;-1.570000;0
9;dockyard;305;9.700000;500;-1.570000;0
9;naval_base_spawn;296;9.600000;500;-1.570000;700
9;naval_base_spawn;321;9.800000;500;-1.570000;831
9;naval_base_spawn;353;9.700000;500;-1.570000;831
9;anti_air_building;292;9.600000;499;-1.570000;0
9;anti_air_building;318;10.300000;491;-1.570000;0
9;anti_air_building;337;10.000000;498;-1.570000;0
9;synthetic_refinery;317;10.500000;477;-1.570000;0
9;nuclear_reactor_spawn;335;10.000000;498;-1.570000;0
9;rocket_site_spawn;300;10.200000;487;-1.570000;0
9;radar_station;340;11.900000;463;-1.570000;0
9;fuel_silo;342;11.900000;473;-1.570000;0
9;floating_harbor;338;9.800000;500;-1.570000;0
9;stronghold_network;333;11.800000;466;-1.570000;0
9;special_project_facility_spawn;324;10.600000;482;-1.570000;0
9;special_project_facility_spawn;335;12.100000;469;-1.570000;0
9;special_project_facility_spawn;344;11.400000;476;-1.570000;0
9;special_project_facility_spawn;300;9.700000;497;-1.570000;0
10;supply_node;666;11.600000;72;-1.570000;0
10;supply_node;661;13.000000;60;-1.570000;0
10;arms_factory;665;12.200000;66;-1.570000;0
10;arms_factory;659;10.700000;80;-1.570000;0
10;arms_factory;682;11.300000;75;-1.570000;0
10;arms_factory;643;13.100000;91;-1.570000;0
10;arms_factory;642;12.500000;85;-1.570000;0
10;arms_factory;648;12.500000;98;-1.570000;0
10;industrial_complex;671;10.900000;76;-1.570000;0
10;industrial_complex;642;13.000000;88;-1.570000;0
10;industrial_complex;652;11.600000;75;-1.570000;0
10;industrial_complex;644;13.300000;91;-1.570000;0
10;industrial_complex;642;13.600000;92;-1.570000;0
10;industrial_complex;645;12.400000;84;-1.570000;0
10;air_base;644;10.500000;71;-1.570000;0
10;bunker;669;11.900000;70;-1.570000;0
10;bunker;655;12.200000;68;-1.570000;0
10;anti_air_building;668;12.400000;65;-1.570000;0
10;anti_air_building;654;11.200000;80;-1.570000;0
10;anti_air_building;656;10.900000;84;-1.570000;0
10;synthetic_refinery;664;11.600000;92;-1.570000;0
10;nuclear_reactor_spawn;666;11.900000;67;-1.570000;0
10;rocket_site_spawn;675;10.600000;78;-1.570000;0
10;radar_station;653;11.800000;89;-1.570000;0
10;fuel_silo;660;11.400000;75;-1.570000;0
10;stronghold_network;667;10.800000;83;-1.570000;0
10;special_project_facility_spawn;645;12.900000;88;-1.570000;0
10;special_project_facility_spawn;645;13.300000;89;-1.570000;0
11;supply_node;359;9.900000;34;-1.570000;0
11;supply_node;355;9.900000;34;-1.570000;0
11;arms_factory;342;9.900000;35;-1.570000;0
11;arms_factory;365;9.800000;34;-1.570000;0
11;arms_factory;307;10.000000;35;-1.570000;0
11;arms_factory;317;11.300000;42;-1.570000;0
11;arms_factory;328;10.000000;36;-1.570000;0
11;arms_factory;345;10.500000;49;-1.570000;0
11;industrial_complex;337;10.600000;46;-1.570000;0
11;industrial_complex;351;10.000000;42;-1.570000;0
11;industrial_complex;317;10.600000;39;-1.570000;0
11;industrial_complex;344;10.400000;48;-1.570000;0
11;industrial_complex;314;10.300000;36;-1.570000;0
11;industrial_complex;353;10.000000;40;-1.570000;0
11;air_base;348;10.200000;43;-1.570000;0
11;bunker;320;10.600000;40;-1.570000;0
11;bunker;366;9.800000;35;-1.570000;0
11;coastal_bunker;306;9.800000;34;-1.570000;0
11;coastal_bunker;341;9.800000;34;-1.570000;0
11;dockyard;333;9.800000;34;-1.570000;0
11;naval_base_spawn;331;9.800000;34;-1.570000;705
11;naval_base_spawn;349;9.700000;34;-1.570000;825
11;anti_air_building;355;9.900000;34;-1.570000;0
11;anti_air_building;325;10.200000;38;-1.570000;0
11;anti_air_building;329;10.500000;43;-1.570000;0
11;synthetic_refinery;364;9.800000;34;-1.570000;0
11;nuclear_reactor_spawn;357;9.900000;34;-1.570000;0
11;rocket_site_spawn;347;9.900000;36;-1.570000;0
11;radar_station;339;10.700000;46;-1.570000;0
11;fuel_silo;353;10.000000;36;-1.570000;0
11;floating_harbor;359;9.900000;34;-1.570000;0
11;stronghold_network;326;10.300000;39;-1.570000;0
11;special_project_facility_spawn;354;10.000000;40;-1.570000;0
11;special_project_facility_spawn;315;10.400000;36;-1.570000;0
12;supply_node;520;13.100000;73;-1.570000;0
12;supply_node;469;10.000000;34;-1.570000;0
12;supply_node;462;9.000000;33;-1.570000;0
12;supply_node;524;9.900000;34;-1.570000;0
12;supply_node;480;9.700000;34;-1.570000;0
12;supply_node;476;10.500000;34;-1.570000;0
12;arms_factory;471;11.800000;69;-1.570000;0
12;arms_factory;496;11.500000;63;-1.570000;0
12;arms_factory;520;10.200000;38;-1.570000;0
12;arms_factory;490;11.600000;61;-1.570000;0
12;arms_factory;527;10.300000;49;-1.570000;0
12;arms_factory;480;10.800000;54;-1.570000;0
12;industrial_complex;451;9.900000;34;-1.570000;0
12;industrial_complex;513;12.200000;61;-1.570000;0
12;industrial_complex;514;14.800000;63;-1.570000;0
12;industrial_complex;488;11.400000;64;-1.570000;0
12;industrial_complex;555;10.000000;46;-1.570000;0
12;industrial_complex;530;10.400000;52;-1.570000;0
12;air_base;513;13.100000;71;-1.570000;0
12;bunker;507;12.400000;80;-1.570000;0
12;bunker;498;10.900000;66;-1.570000;0
12;bunker;490;12.400000;74;-1.570000;0
12;bunker;459;10.300000;45;-1.570000;0
12;bunker;515;12.100000;61;-1.570000;0
12;bunker;504;11.900000;75;-1.570000;0
12;coastal_bunker;462;9.000000;33;-1.570000;0
12;coastal_bunker;523;9.900000;34;-1.570000;0
12;coastal_bunker;479;9.700000;34;-1.570000;0
12;dockyard;461;9.900000;34;-1.570000;0
12;naval_base_spawn;452;9.900000;34;-1.570000;827
12;naval_base_spawn;533;10.000000;34;-1.570000;569
12;naval_base_spawn;498;9.600000;34;-1.570000;569
12;anti_air_building;504;9.900000;39;-1.570000;0
12;anti_air_building;491;15.800000;87;-1.570000;0
12;anti_air_building;494;11.700000;66;-1.570000;0
12;synthetic_refinery;503;11.900000;76;-1.570000;0
12;nuclear_reactor_spawn;479;10.100000;39;-1.570000;0
12;rocket_site_spawn;475;13.600000;80;-1.570000;0
12;radar_station;511;10.700000;54;-1.570000;0
12;fuel_silo;506;11.800000;68;-1.570000;0
12;floating_harbor;525;10.000000;34;-1.570000;0
12;stronghold_network;513;12.200000;61;-1.570000;0
12;special_project_facility_spawn;557;9.600000;38;-1.570000;0
12;special_project_facility_spawn;504;10.000000;51;-1.570000;0
12;special_project_facility_spawn;504;10.000000;49;-1.570000;0
12;special_project_facility_spawn;489;12.800000;79;-1.570000;0
12;special_project_facility_spawn;456;10.200000;39;-1.570000;0
12;special_project_facility_spawn;527;10.400000;50;-1.570000;0
13;supply_node;817;13.700000;326;-1.570000;0
13;supply_node;845;13.200000;305;-1.570000;0
13;supply_node;836;11.100000;279;-1.570000;0
13;arms_factory;846;11.000000;320;-1.570000;0
13;arms_factory;850;11.300000;282;-1.570000;0
13;arms_factory;845;10.900000;320;-1.570000;0
13;arms_factory;811;11.900000;284;-1.570000;0
13;arms_factory;813;11.500000;310;-1.570000;0
13;arms_factory;848;13.300000;299;-1.570000;0
13;industrial_complex;811;11.900000;284;-1.570000;0
13;industrial_complex;829;11.200000;322;-1.570000;0
13;industrial_complex;818;13.200000;330;-1.570000;0
13;industrial_complex;824;12.000000;331;-1.570000;0
13;industrial_complex;809;11.300000;290;-1.570000;0
13;industrial_complex;841;12.300000;289;-1.570000;0
13;air_base;839;10.900000;278;-1.570000;0
13;bunker;831;11.500000;307;-1.570000;0
13;bunker;820;12.000000;320;-1.570000;0
13;bunker;828;11.100000;318;-1.570000;0
13;anti_air_building;811;11.000000;305;-1.570000;0
13;anti_air_building;803;11.600000;293;-1.570000;0
13;anti_air_building;845;11.900000;285;-1.570000;0
13;synthetic_refinery;824;11.500000;297;-1.570000;0
13;nuclear_reactor_spawn;841;10.900000;269;-1.570000;0
13;rocket_site_spawn;812;10.700000;299;-1.570000;0
13;radar_station;844;11.200000;314;-1.570000;0
13;fuel_silo;816;11.900000;309;-1.570000;0
13;stronghold_network;824;11.900000;326;-1.570000;0
13;special_project_facility_spawn;818;11.200000;282;-1.570000;0
13;special_project_facility_spawn;823;11.600000;298;-1.570000;0
13;special_project_facility_spawn;814;10.900000;305;-1.570000;0
14;supply_node;410;12.200000;175;-1.570000;0
14;supply_node;409;12.600000;169;-1.570000;0
14;arms_factory;417;12.000000;163;-1.570000;0
14;arms_factory;414;11.900000;152;-1.570000;0
14;arms_factory;407;12.000000;171;-1.570000;0
14;arms_factory;399;13.200000;144;-1.570000;0
14;arms_factory;414;13.300000;140;-1.570000;0
14;arms_factory;395;11.900000;170;-1.570000;0
14;industrial_complex;416;12.600000;166;-1.570000;0
14;industrial_complex;421;11.600000;160;-1.570000;0
14;industrial_complex;379;11.700000;146;-1.570000;0
14;industrial_complex;413;13.100000;165;-1.570000;0
14;industrial_complex;412;13.900000;172;-1.570000;0
14;industrial_complex;402;12.200000;134;-1.570000;0
14;air_base;412;13.200000;163;-1.570000;0
14;bunker;400;11.900000;161;-1.570000;0
14;bunker;395;13.600000;141;-1.570000;0
14;anti_air_building;387;11.200000;148;-1.570000;0
14;anti_air_building;409;11.700000;178;-1.570000;0
14;anti_air_building;394;11.700000;180;-1.570000;0
14;synthetic_refinery;410;12.700000;164;-1.570000;0
14;nuclear_reactor_spawn;394;11.800000;168;-1.570000;0
14;rocket_site_spawn;416;12.500000;161;-1.570000;0
14;radar_station;423;15.100000;147;-1.570000;0
14;fuel_silo;385;13.400000;171;-1.570000;0
14;stronghold_network;395;11.200000;179;-1.570000;0
14;special_project_facility_spawn;392;12.800000;138;-1.570000;0
14;special_project_facility_spawn;397;12.900000;141;-1.570000;0
15;supply_node;141;9.700000;242;-1.570000;0
15;supply_node;141;9.700000;241;-1.570000;0
15;arms_factory;141;9.700000;183;-1.570000;0
15;arms_factory;148;10.300000;194;-1.570000;0
15;arms_factory;147;10.400000;199;-1.570000;0
15;arms_factory;143;9.900000;200;-1.570000;0
15;arms_factory;149;10.200000;198;-1.570000;0
15;arms_factory;150;10.600000;240;-1.570000;0
15;industrial_complex;149;11.000000;202;-1.570000;0
15;industrial_complex;151;10.800000;229;-1.570000;0
15;industrial_complex;152;10.700000;195;-1.570000;0
15;industrial_complex;158;11.100000;237;-1.570000;0
15;industrial_complex;159;11.700000;228;-1.570000;0
15;industrial_complex;142;10.100000;223;-1.570000;0
15;air_base;171;13.100000;205;-1.570000;0
15;bunker;173;15.800000;230;-1.570000;0
15;bunker;150;10.300000;233;-1.570000;0
15;coastal_bunker;141;9.700000;242;-1.570000;0
15;coastal_bunker;141;9.700000;232;-1.570000;0
15;dockyard;141;10.000000;223;-1.570000;0
15;naval_base_spawn;141;9.700000;242;-1.570000;663
15;naval_base_spawn;141;9.700000;201;-1.570000;664
15;anti_air_building;146;10.300000;212;-1.570000;0
15;anti_air_building;158;11.800000;205;-1.570000;0
15;anti_air_building;141;9.700000;237;-1.570000;0
15;synthetic_refinery;163;12.000000;237;-1.570000;0
15;nuclear_reactor_spawn;142;9.600000;187;-1.570000;0
15;rocket_site_spawn;154;10.600000;208;-1.570000;0
15;radar_station;142;9.800000;200;-1.570000;0
15;fuel_silo;147;10.400000;238;-1.570000;0
15;floating_harbor;141;9.600000;180;-1.570000;0
15;stronghold_network;144;9.700000;188;-1.570000;0
15;special_project_facility_spawn;160;11.100000;210;-1.570000;0
15;special_project_facility_spawn;143;9.800000;235;-1.570000;0
16;supply_node;573;14.400000;182;-1.570000;0
16;arms_factory;589;12.200000;186;-1.570000;0
16;arms_factory;565;13.000000;175;-1.570000;0
16;arms_factory;547;12.400000;174;-1.570000;0
16;arms_factory;570;12.900000;172;-1.570000;0
16;arms_factory;547;15.200000;168;-1.570000;0
16;arms_factory;568;13.600000;174;-1.570000;0
16;industrial_complex;566;14.300000;182;-1.570000;0
16;industrial_complex;562;12.700000;171;-1.570000;0
16;industrial_complex;571;15.200000;186;-1.570000;0
16;industrial_complex;558;15.100000;184;-1.570000;0
16;industrial_complex;558;14.500000;170;-1.570000;0
16;industrial_complex;578;13.500000;180;-1.570000;0
16;air_base;569;15.100000;181;-1.570000;0
16;bunker;566;15.100000;180;-1.570000;0
16;anti_air_building;544;12.000000;170;-1.570000;0
16;anti_air_building;576;17.800000;188;-1.570000;0
16;anti_air_building;572;15.600000;189;-1.570000;0
16;synthetic_refinery;554;13.400000;172;-1.570000;0
16;nuclear_reactor_spawn;582;14.000000;186;-1.570000;0
16;rocket_site_spawn;587;12.200000;188;-1.570000;0
16;radar_station;548;15.600000;169;-1.570000;0
16;fuel_silo;546;14.800000;167;-1.570000;0
16;stronghold_network;566;13.600000;177;-1.570000;0
16;special_project_facility_spawn;589;12.200000;182;-1.570000;0
17;supply_node;680;12.700000;441;-1.570000;0
17;supply_node;662;11.500000;458;-1.570000;0
17;supply_node;654;10.800000;478;-1.570000;0
17;arms_factory;640;11.800000;487;-1.570000;0
17;arms_factory;681;12.300000;437;-1.570000;0
17;arms_factory;637;12.100000;486;-1.570000;0
17;arms_factory;684;12.200000;452;-1.570000;0
17;arms_factory;652;11.100000;486;-1.570000;0
17;arms_factory;634;11.000000;477;-1.570000;0
17;industrial_complex;655;12.200000;458;-1.570000;0
17;industrial_complex;667;13.300000;468;-1.570000;0
17;industrial_complex;674;13.100000;445;-1.570000;0
17;industrial_complex;671;13.000000;431;-1.570000;0
17;industrial_complex;661;11.200000;435;-1.570000;0
17;industrial_complex;682;11.600000;444;-1.570000;0
